bad,loan,mortdue,value,reason,job,yoj,derog,delinq,clage,ninq,clno,debtinc
0.0,14900.0,45797.0,71942.0,DebtCon,Other,11.0,0.0,0.0,233.68,0.0,17.0,33.55
0.0,14900.0,36120.0,57095.0,DebtCon,ProfEx,4.0,0.0,0.0,239.02,1.0,35.0,38.172
1.0,15000.0,,54869.0,DebtCon,Office,8.0,,,,,,
0.0,15000.0,80988.0,97404.0,DebtCon,ProfEx,10.0,3.0,0.0,188.5,1.0,30.0,26.568
0.0,15000.0,81483.0,134347.0,DebtCon,ProfEx,14.0,0.0,0.0,305.92,0.0,18.0,29.654
0.0,15000.0,93226.0,108149.0,DebtCon,Sales,11.0,,1.0,152.8,1.0,17.0,34.25
1.0,15000.0,45000.0,85000.0,HomeImp,Mgr,11.0,0.0,0.0,110.0,0.0,31.0,
1.0,15000.0,399550.0,,HomeImp,Mgr,0.9,0.0,0.0,138.17,1.0,18.0,
1.0,15000.0,,,HomeImp,,1.0,1.0,0.0,108.53,0.0,22.0,
1.0,15000.0,63000.0,100050.0,DebtCon,Other,,1.0,0.0,135.3,1.0,20.0,
1.0,15000.0,4734.0,55500.0,HomeImp,Other,24.0,2.0,0.0,14.6,1.0,1.0,
1.0,15000.0,,27500.0,HomeImp,Other,11.0,1.0,1.0,62.3,2.0,3.0,
1.0,15000.0,8200.0,42075.0,DebtCon,ProfEx,18.0,1.0,0.0,122.23,0.0,23.0,
1.0,15000.0,98000.0,132790.0,DebtCon,Other,1.5,0.0,3.0,107.67,1.0,21.0,
1.0,15000.0,49200.0,72900.0,DebtCon,Other,10.0,0.0,0.0,174.03,1.0,16.0,
1.0,15000.0,163000.0,207562.0,DebtCon,ProfEx,6.0,0.0,0.0,247.58,1.0,27.0,
1.0,15000.0,45000.0,68250.0,DebtCon,Other,7.0,0.0,1.0,55.97,0.0,4.0,
1.0,15000.0,86000.0,,DebtCon,Mgr,1.0,0.0,0.0,63.7,1.0,27.0,
1.0,15000.0,37000.0,58488.0,HomeImp,Other,2.0,0.0,0.0,266.93,0.0,48.0,
1.0,15000.0,83000.0,114000.0,DebtCon,ProfEx,18.0,0.0,0.0,207.23,0.0,27.0,
1.0,15000.0,40772.0,62025.0,HomeImp,Other,,0.0,1.0,120.6,2.0,19.0,
1.0,15000.0,20000.0,47394.0,HomeImp,Other,13.0,0.0,0.0,66.13,0.0,11.0,
1.0,15000.0,29000.0,105000.0,HomeImp,Other,7.0,0.0,4.0,97.67,1.0,8.0,
1.0,15000.0,38000.0,73200.0,DebtCon,Other,6.0,0.0,0.0,171.3,0.0,17.0,
1.0,15000.0,,,DebtCon,,0.0,2.0,1.0,91.27,1.0,10.0,
1.0,15000.0,89000.0,122400.0,HomeImp,Mgr,1.0,0.0,2.0,136.47,0.0,19.0,
1.0,15000.0,48786.0,72500.0,DebtCon,Other,10.0,0.0,0.0,75.4,2.0,9.0,
1.0,15000.0,57900.0,88200.0,DebtCon,ProfEx,10.0,,,,,,
1.0,15000.0,34200.0,38900.0,DebtCon,Other,9.2,0.0,0.0,170.7,4.0,21.0,
1.0,15000.0,37624.0,60562.0,DebtCon,Other,,0.0,1.0,186.87,7.0,26.0,
1.0,15000.0,106239.0,135942.0,DebtCon,ProfEx,19.5,0.0,1.0,9.1,2.0,24.0,
1.0,15000.0,18500.0,19000.0,DebtCon,Other,2.0,0.0,1.0,20.17,0.0,2.0,
1.0,15000.0,5500.0,29025.0,DebtCon,Other,25.0,0.0,5.0,275.5,1.0,19.0,
1.0,15000.0,71269.0,97500.0,DebtCon,Other,9.0,0.0,0.0,118.17,1.0,19.0,
1.0,15000.0,96931.0,137390.0,DebtCon,Other,0.2,0.0,0.0,114.87,1.0,16.0,
1.0,15000.0,,74750.0,DebtCon,,,,,,,,
0.0,15000.0,2619.0,57310.0,DebtCon,Sales,0.3,0.0,0.0,322.6,0.0,6.0,
0.0,15000.0,,87360.0,DebtCon,Office,28.0,0.0,0.0,323.63,0.0,16.0,
0.0,15000.0,50000.0,90000.0,DebtCon,ProfEx,5.5,0.0,0.0,130.87,2.0,22.0,
0.0,15000.0,18000.0,163580.0,HomeImp,Self,7.0,0.0,0.0,304.37,0.0,27.0,
0.0,15000.0,62000.0,94575.0,HomeImp,ProfEx,23.0,0.0,0.0,238.4,1.0,24.0,
0.0,15000.0,48882.0,156000.0,DebtCon,ProfEx,20.0,0.0,0.0,239.5,0.0,28.0,
0.0,15000.0,,48800.0,DebtCon,Office,2.0,0.0,0.0,86.27,2.0,9.0,
0.0,15000.0,42720.0,70000.0,DebtCon,Other,1.0,,2.0,289.0,1.0,10.0,
0.0,15000.0,73335.0,99400.0,DebtCon,ProfEx,0.5,0.0,0.0,273.93,2.0,21.0,
0.0,15000.0,125000.0,154000.0,DebtCon,Mgr,,0.0,0.0,223.2,0.0,19.0,
0.0,15000.0,135442.0,175900.0,DebtCon,Mgr,11.0,0.0,0.0,247.57,0.0,21.0,
0.0,15000.0,,94000.0,,Other,,0.0,0.0,186.7,1.0,10.0,
0.0,15000.0,53000.0,83400.0,HomeImp,ProfEx,5.0,0.0,0.0,120.3,0.0,13.0,
0.0,15000.0,54261.0,88000.0,,ProfEx,10.0,0.0,0.0,,1.0,16.0,
0.0,15000.0,94705.0,114400.0,DebtCon,Other,9.0,0.0,0.0,300.27,2.0,19.0,
0.0,15000.0,42657.0,65000.0,DebtCon,ProfEx,18.0,0.0,0.0,181.6,0.0,23.0,
0.0,15000.0,122486.0,159000.0,DebtCon,Office,5.0,0.0,0.0,137.0,1.0,21.0,
0.0,15000.0,48000.0,105000.0,HomeImp,Office,2.0,,3.0,142.0,1.0,24.0,
0.0,15000.0,102988.0,130000.0,DebtCon,Other,1.3,0.0,0.0,289.17,0.0,47.0,
0.0,15000.0,86177.0,111500.0,DebtCon,Other,14.0,0.0,0.0,133.93,2.0,9.0,
0.0,15000.0,23473.0,74000.0,HomeImp,Other,,0.0,0.0,244.77,1.0,50.0,
0.0,15000.0,72000.0,95000.0,DebtCon,Other,0.0,0.0,0.0,147.1,1.0,18.0,
0.0,15000.0,59000.0,86420.0,DebtCon,Office,1.5,0.0,0.0,160.3,0.0,25.0,
0.0,15000.0,92000.0,154000.0,DebtCon,Mgr,1.0,0.0,0.0,207.97,1.0,19.0,
0.0,15000.0,89126.0,118300.0,DebtCon,Office,0.4,,3.0,263.17,1.0,30.0,
0.0,15000.0,95300.0,135700.0,DebtCon,Office,3.0,,,115.67,3.0,16.0,
0.0,15000.0,36900.0,58600.0,HomeImp,Other,26.0,0.0,0.0,247.1,0.0,14.0,
0.0,15000.0,100000.0,115000.0,DebtCon,ProfEx,1.0,0.0,0.0,128.87,0.0,30.0,
0.0,15000.0,116000.0,202800.0,DebtCon,Other,3.5,0.0,0.0,202.97,0.0,17.0,
0.0,15000.0,84000.0,110975.0,DebtCon,Other,20.0,0.0,0.0,282.17,1.0,17.0,
0.0,15000.0,15832.0,35300.0,,Office,1.0,0.0,0.0,211.03,0.0,16.0,
1.0,15000.0,62674.0,76950.0,HomeImp,Mgr,8.0,1.0,5.0,249.53,0.0,31.0,
1.0,15000.0,,50000.0,HomeImp,Other,0.0,3.0,4.0,206.97,1.0,45.0,
1.0,15000.0,89200.0,114750.0,DebtCon,ProfEx,11.0,0.0,0.0,114.6,0.0,27.0,
1.0,15000.0,109000.0,155000.0,DebtCon,Office,0.0,3.0,2.0,105.5,1.0,28.0,
1.0,15000.0,42006.0,,DebtCon,Other,10.0,0.0,1.0,75.33,0.0,33.0,
1.0,15000.0,153000.0,185625.0,DebtCon,Mgr,8.0,,2.0,154.2,,31.0,
1.0,15000.0,33000.0,,,,0.9,7.0,5.0,144.87,0.0,20.0,
1.0,15000.0,116400.0,146450.0,DebtCon,Other,17.5,0.0,1.0,255.67,1.0,29.0,
1.0,15000.0,6124.0,35000.0,HomeImp,Other,1.5,1.0,0.0,91.27,0.0,5.0,
1.0,15000.0,18900.0,80400.0,DebtCon,ProfEx,7.0,0.0,1.0,142.0,0.0,12.0,
1.0,15000.0,54294.0,85460.0,DebtCon,Other,18.0,0.0,3.0,118.67,1.0,23.0,
1.0,15000.0,,26100.0,DebtCon,Other,1.6,0.0,1.0,105.47,17.0,20.0,
1.0,15000.0,73500.0,105000.0,DebtCon,Other,1.0,0.0,2.0,205.93,2.0,25.0,
1.0,15000.0,40000.0,58000.0,,ProfEx,4.0,7.0,0.0,268.83,3.0,26.0,
1.0,15000.0,68000.0,96000.0,DebtCon,Mgr,12.0,0.0,3.0,109.57,0.0,24.0,
1.0,15000.0,62100.0,40000.0,DebtCon,ProfEx,1.0,0.0,0.0,111.6,2.0,13.0,
1.0,15000.0,74000.0,90000.0,DebtCon,ProfEx,9.0,1.0,3.0,136.97,0.0,27.0,
1.0,15000.0,16400.0,205950.0,DebtCon,Mgr,10.0,8.0,3.0,135.93,11.0,42.0,
1.0,15000.0,55300.0,81000.0,DebtCon,Other,5.3,8.0,0.0,259.73,4.0,30.0,
1.0,15000.0,166000.0,182175.0,DebtCon,,3.5,4.0,0.0,74.07,2.0,14.0,
1.0,15000.0,54000.0,72865.0,DebtCon,Office,2.9,0.0,1.0,145.1,1.0,15.0,
1.0,15000.0,47000.0,73900.0,DebtCon,Office,2.0,1.0,5.0,73.1,1.0,16.0,
1.0,15000.0,82000.0,130000.0,DebtCon,Mgr,18.0,0.0,5.0,122.73,10.0,19.0,
1.0,15000.0,61438.0,127300.0,DebtCon,Self,4.0,1.0,3.0,134.27,1.0,17.0,
1.0,15000.0,42000.0,111351.0,DebtCon,Other,6.0,,6.0,225.63,0.0,17.0,
1.0,15000.0,79000.0,108000.0,HomeImp,Other,0.4,0.0,0.0,385.5,3.0,31.0,
1.0,15000.0,125000.0,177100.0,HomeImp,ProfEx,10.0,3.0,1.0,221.17,0.0,14.0,
1.0,15000.0,77544.0,102000.0,DebtCon,Sales,4.0,0.0,0.0,11.7,2.0,35.0,
1.0,15000.0,61265.0,,DebtCon,Office,22.0,0.0,0.0,186.67,1.0,21.0,
0.0,15000.0,96983.0,140487.0,HomeImp,ProfEx,15.0,0.0,0.0,132.42,4.0,21.0,35.348
0.0,15000.0,26284.0,40908.0,DebtCon,ProfEx,20.0,0.0,1.0,198.83,1.0,16.0,32.012
0.0,15000.0,5627.0,64962.0,DebtCon,Sales,0.0,0.0,0.0,341.5,0.0,6.0,39.997
0.0,15000.0,46867.0,67529.0,DebtCon,Other,7.0,0.0,0.0,133.79,3.0,48.0,31.486
0.0,15000.0,73187.0,111623.0,DebtCon,Other,4.0,0.0,0.0,98.14,2.0,14.0,36.237
0.0,15000.0,65584.0,92582.0,DebtCon,Other,10.0,0.0,0.0,82.95,2.0,10.0,34.317
0.0,15000.0,,68020.0,,,1.0,0.0,0.0,,0.0,0.0,1.921
0.0,15000.0,27954.0,79333.0,HomeImp,Other,,0.0,0.0,256.0,1.0,49.0,42.582
0.0,15000.0,84832.0,107207.0,HomeImp,Other,19.0,0.0,0.0,124.45,4.0,23.0,28.558
0.0,15000.0,89165.0,106392.0,DebtCon,Sales,12.0,,2.0,166.09,0.0,17.0,35.033
0.0,15000.0,44623.0,72225.0,DebtCon,Other,1.0,0.0,0.0,268.42,0.0,21.0,28.132
0.0,15100.0,140193.0,176342.0,DebtCon,Mgr,11.0,0.0,0.0,248.19,0.0,20.0,30.08
0.0,15100.0,81461.0,93548.0,DebtCon,Other,2.0,0.0,0.0,160.1,0.0,22.0,41.007
1.0,15100.0,45351.0,65481.0,DebtCon,Other,4.0,0.0,0.0,91.72,9.0,18.0,39.07
0.0,15100.0,,53238.0,DebtCon,Other,,,,350.96,,16.0,34.056
0.0,15100.0,73505.0,109656.0,DebtCon,Other,5.0,0.0,0.0,81.96,2.0,13.0,36.461
0.0,15100.0,72645.0,106343.0,DebtCon,Other,5.0,0.0,0.0,80.77,2.0,13.0,34.476
0.0,15100.0,49533.0,63607.0,DebtCon,Other,2.0,0.0,0.0,180.52,0.0,14.0,36.377
0.0,15100.0,68043.0,80686.0,DebtCon,Office,4.0,0.0,0.0,119.67,1.0,20.0,21.418
0.0,15100.0,,57940.0,DebtCon,Office,0.0,0.0,0.0,86.89,1.0,8.0,38.85
0.0,15100.0,96763.0,114896.0,HomeImp,Office,2.0,0.0,0.0,144.53,0.0,21.0,36.372
1.0,15100.0,54000.0,77542.0,HomeImp,ProfEx,13.0,1.0,1.0,122.57,1.0,26.0,
0.0,15100.0,,65961.0,,,0.0,0.0,0.0,,0.0,0.0,1.604
0.0,15100.0,38549.0,59853.0,DebtCon,,5.0,0.0,0.0,104.18,2.0,9.0,29.142
1.0,15100.0,,,,,0.0,0.0,0.0,,0.0,0.0,
0.0,15100.0,60264.0,87110.0,HomeImp,ProfEx,5.0,0.0,0.0,111.4,0.0,13.0,26.062
0.0,15100.0,53549.0,99812.0,DebtCon,ProfEx,4.0,0.0,0.0,127.12,2.0,21.0,37.957
0.0,15100.0,44959.0,68483.0,DebtCon,Mgr,27.0,1.0,0.0,279.95,1.0,17.0,37.181
0.0,15100.0,101378.0,143229.0,HomeImp,ProfEx,12.0,0.0,0.0,129.54,4.0,21.0,36.776
0.0,15100.0,45579.0,54065.0,DebtCon,Other,,0.0,0.0,79.76,0.0,15.0,41.447
0.0,15100.0,26196.0,45657.0,HomeImp,Other,9.0,0.0,0.0,86.72,1.0,12.0,29.322
0.0,15100.0,127045.0,163833.0,DebtCon,Office,4.0,0.0,0.0,135.98,0.0,21.0,25.862
0.0,15100.0,44700.0,76456.0,DebtCon,Mgr,5.0,0.0,0.0,134.5,0.0,9.0,29.384
0.0,15100.0,39679.0,62674.0,DebtCon,,5.0,1.0,0.0,95.6,1.0,9.0,28.506
0.0,15100.0,,32289.0,DebtCon,Other,13.0,,,81.95,1.0,9.0,33.535
0.0,15100.0,81298.0,108947.0,DebtCon,ProfEx,9.0,0.0,0.0,194.44,1.0,35.0,42.246
0.0,15100.0,,98114.0,,Other,,0.0,0.0,198.08,1.0,10.0,31.546
1.0,15200.0,58000.0,77000.0,DebtCon,Other,0.9,1.0,0.0,127.87,3.0,26.0,
0.0,15200.0,5076.0,66536.0,DebtCon,Sales,2.0,0.0,0.0,323.1,0.0,5.0,40.253
0.0,15200.0,44414.0,60098.0,DebtCon,,4.0,1.0,0.0,105.75,2.0,9.0,27.375
0.0,15200.0,59544.0,86360.0,HomeImp,ProfEx,5.0,0.0,0.0,120.14,0.0,12.0,27.616
0.0,15200.0,87116.0,105971.0,HomeImp,Other,21.0,0.0,0.0,147.95,4.0,24.0,27.962
0.0,15200.0,47453.0,73068.0,DebtCon,ProfEx,20.0,0.0,0.0,196.7,0.0,16.0,22.384
0.0,15200.0,137128.0,184660.0,DebtCon,Mgr,11.0,0.0,0.0,254.36,0.0,21.0,28.815
0.0,15200.0,102925.0,114520.0,HomeImp,Office,3.0,0.0,0.0,137.39,0.0,22.0,36.446
0.0,15200.0,85303.0,131022.0,DebtCon,ProfEx,14.0,0.0,0.0,295.5,0.0,18.0,29.61
0.0,15200.0,49428.0,62696.0,DebtCon,Mgr,27.0,0.0,0.0,265.4,1.0,16.0,38.501
0.0,15200.0,69320.0,89644.0,DebtCon,Other,11.0,0.0,0.0,91.74,2.0,11.0,31.115
0.0,15200.0,,67103.0,,,1.0,0.0,0.0,,0.0,0.0,3.689
1.0,15200.0,105328.0,113931.0,HomeImp,ProfEx,3.0,0.0,0.0,138.13,2.0,32.0,61.891
0.0,15200.0,47200.0,74510.0,DebtCon,ProfEx,17.0,0.0,0.0,174.52,0.0,23.0,41.863
0.0,15200.0,20005.0,39605.0,DebtCon,Mgr,8.0,0.0,0.0,96.73,0.0,10.0,21.742
0.0,15200.0,142766.0,177998.0,DebtCon,Mgr,12.0,0.0,0.0,260.38,0.0,21.0,27.533
1.0,15200.0,96341.0,118734.0,DebtCon,Other,1.0,1.0,,90.73,1.0,26.0,39.14
0.0,15200.0,34854.0,63519.0,DebtCon,ProfEx,6.0,0.0,0.0,275.48,0.0,15.0,20.785
0.0,15200.0,41049.0,50892.0,DebtCon,ProfEx,1.0,0.0,0.0,276.17,1.0,34.0,38.38
0.0,15200.0,43961.0,62171.0,DebtCon,Other,,0.0,0.0,124.81,1.0,18.0,39.58
0.0,15200.0,90108.0,118941.0,HomeImp,Mgr,2.0,0.0,2.0,170.94,0.0,25.0,41.158
0.0,15200.0,40341.0,58834.0,DebtCon,Other,,0.0,0.0,100.01,0.0,15.0,41.103
0.0,15200.0,7879.0,95124.0,HomeImp,Other,13.0,0.0,1.0,270.29,0.0,22.0,29.16
0.0,15200.0,65000.0,92000.0,DebtCon,Office,1.0,0.0,0.0,152.13,4.0,20.0,
0.0,15200.0,102699.0,121925.0,HomeImp,Office,2.0,0.0,0.0,155.92,0.0,22.0,36.746
0.0,15200.0,,100320.0,,Other,,0.0,0.0,190.26,0.0,9.0,33.8
0.0,15200.0,77636.0,95682.0,DebtCon,ProfEx,10.0,1.0,1.0,335.84,,41.0,37.983
0.0,15200.0,71233.0,84439.0,DebtCon,Other,1.0,0.0,0.0,242.98,2.0,26.0,32.21
0.0,15200.0,8723.0,66817.0,DebtCon,Sales,0.0,0.0,0.0,309.5,0.0,5.0,37.764
0.0,15200.0,64028.0,95482.0,DebtCon,Office,2.0,0.0,0.0,174.16,0.0,24.0,24.862
0.0,15200.0,53433.0,114245.0,HomeImp,Office,2.0,,3.0,155.37,1.0,24.0,36.955
0.0,15200.0,59745.0,81269.0,DebtCon,,8.0,,,,,,26.986
0.0,15300.0,65298.0,94301.0,DebtCon,Office,1.0,0.0,0.0,150.5,4.0,19.0,31.358
0.0,15300.0,22057.0,44461.0,,Office,1.0,0.0,0.0,210.28,0.0,16.0,40.432
0.0,15300.0,22079.0,168281.0,HomeImp,Self,8.0,0.0,0.0,301.49,0.0,27.0,27.771
0.0,15300.0,57840.0,86903.0,DebtCon,Other,0.0,0.0,0.0,110.83,4.0,11.0,38.826
0.0,15300.0,14695.0,48095.0,DebtCon,ProfEx,1.0,0.0,0.0,301.66,0.0,16.0,19.012
0.0,15300.0,83039.0,99630.0,DebtCon,ProfEx,8.0,1.0,2.0,354.46,,42.0,38.266
0.0,15300.0,,92320.0,DebtCon,Office,28.0,0.0,0.0,326.0,0.0,15.0,15.336
0.0,15300.0,62094.0,96938.0,,ProfEx,9.0,0.0,0.0,,0.0,15.0,25.407
0.0,15300.0,82439.0,99896.0,DebtCon,ProfEx,1.0,0.0,0.0,281.2,1.0,21.0,39.409
0.0,15300.0,83004.0,121108.0,,,,,,,,,36.823
0.0,15300.0,39065.0,54970.0,DebtCon,Other,,0.0,0.0,73.76,0.0,15.0,41.823
0.0,15300.0,79541.0,94973.0,DebtCon,Other,5.0,2.0,0.0,76.21,0.0,20.0,22.903
0.0,15300.0,81500.0,102000.0,HomeImp,ProfEx,3.5,0.0,0.0,123.77,1.0,25.0,
0.0,15300.0,101000.0,112500.0,DebtCon,Other,1.0,0.0,0.0,129.87,2.0,21.0,
0.0,15300.0,42100.0,65000.0,DebtCon,Other,7.0,0.0,0.0,95.33,3.0,15.0,
1.0,15300.0,21383.0,38480.0,HomeImp,Mgr,20.0,0.0,1.0,182.6,4.0,31.0,
1.0,15300.0,96700.0,,HomeImp,Other,5.0,0.0,1.0,225.17,0.0,24.0,
0.0,15300.0,101311.0,113253.0,DebtCon,Other,0.0,0.0,0.0,140.08,1.0,21.0,40.667
0.0,15300.0,127172.0,156578.0,DebtCon,Mgr,,0.0,0.0,213.29,0.0,19.0,36.29
0.0,15300.0,88251.0,103063.0,HomeImp,Other,18.0,0.0,0.0,127.57,3.0,23.0,28.172
0.0,15300.0,59083.0,96073.0,DebtCon,ProfEx,8.0,0.0,0.0,194.01,0.0,19.0,20.488
0.0,15300.0,109767.0,117552.0,DebtCon,ProfEx,0.0,0.0,0.0,125.94,0.0,30.0,37.689
0.0,15300.0,54412.0,95123.0,DebtCon,ProfEx,6.0,0.0,0.0,134.24,2.0,22.0,35.086
0.0,15300.0,53736.0,102094.0,HomeImp,Other,0.0,0.0,2.0,33.45,1.0,10.0,40.105
0.0,15300.0,,53184.0,DebtCon,Office,1.0,0.0,0.0,81.63,1.0,9.0,39.008
0.0,15300.0,84989.0,98781.0,HomeImp,Office,,0.0,0.0,184.55,0.0,25.0,43.017
0.0,15300.0,33113.0,57991.0,DebtCon,Other,4.0,0.0,0.0,122.58,1.0,16.0,40.57
0.0,15300.0,24025.0,42722.0,,Office,2.0,0.0,0.0,207.96,0.0,15.0,37.123
1.0,15300.0,78375.0,108175.0,HomeImp,Other,6.0,1.0,0.0,82.1,0.0,20.0,22.503
0.0,15300.0,77069.0,104534.0,DebtCon,ProfEx,0.0,0.0,0.0,276.92,2.0,21.0,39.245
1.0,15300.0,49421.0,67343.0,DebtCon,Other,4.0,0.0,0.0,57.93,6.0,22.0,42.93
0.0,15400.0,103934.0,113696.0,DebtCon,Office,4.0,0.0,0.0,265.59,1.0,34.0,26.75
0.0,15400.0,32131.0,47338.0,HomeImp,Other,9.0,0.0,0.0,93.37,1.0,11.0,31.409
0.0,15400.0,100848.0,129454.0,HomeImp,ProfEx,10.0,0.0,0.0,174.9,2.0,31.0,28.066
0.0,15400.0,48275.0,69427.0,DebtCon,ProfEx,17.0,0.0,0.0,202.55,0.0,15.0,23.16
0.0,15400.0,32855.0,69663.0,DebtCon,ProfEx,7.0,0.0,0.0,256.23,1.0,16.0,23.31
0.0,15400.0,10074.0,57135.0,DebtCon,ProfEx,4.0,0.0,0.0,310.37,0.0,16.0,17.601
0.0,15400.0,50402.0,65561.0,DebtCon,Mgr,25.0,0.0,0.0,282.62,0.0,16.0,38.098
1.0,15400.0,180017.0,206148.0,DebtCon,Mgr,2.0,0.0,2.0,196.03,1.0,49.0,36.417
0.0,15400.0,59518.0,91172.0,DebtCon,Office,2.0,0.0,0.0,159.0,0.0,25.0,24.99
1.0,15400.0,63456.0,96794.0,DebtCon,ProfEx,3.0,0.0,0.0,85.53,0.0,28.0,37.363
0.0,15400.0,25822.0,43334.0,,Office,1.0,0.0,0.0,211.02,0.0,15.0,40.529
0.0,15400.0,104451.0,119195.0,DebtCon,Office,5.0,0.0,0.0,264.76,0.0,34.0,29.963
0.0,15400.0,58085.0,91192.0,DebtCon,ProfEx,10.0,0.0,0.0,191.34,0.0,19.0,21.364
0.0,15400.0,,43899.0,HomeImp,Other,0.0,0.0,0.0,324.55,1.0,9.0,27.78
0.0,15400.0,34574.0,69751.0,DebtCon,ProfEx,6.0,0.0,0.0,254.06,1.0,16.0,22.721
0.0,15400.0,110900.0,126400.0,DebtCon,,16.0,0.0,0.0,179.57,1.0,18.0,
0.0,15400.0,47749.0,74451.0,DebtCon,Mgr,3.0,0.0,0.0,133.9,1.0,8.0,27.922
0.0,15400.0,,55421.0,DebtCon,Office,2.0,0.0,0.0,81.28,2.0,9.0,38.724
0.0,15400.0,73793.0,86176.0,DebtCon,Other,2.0,1.0,0.0,229.37,3.0,26.0,30.959
0.0,15400.0,30703.0,57184.0,HomeImp,Other,10.0,0.0,0.0,122.8,0.0,10.0,18.151
0.0,15400.0,28669.0,43078.0,DebtCon,Mgr,14.0,1.0,0.0,108.2,1.0,17.0,24.674
0.0,15400.0,101981.0,145125.0,DebtCon,Office,3.0,,,105.55,3.0,15.0,32.699
0.0,15400.0,7839.0,48276.0,DebtCon,ProfEx,4.0,0.0,0.0,315.18,0.0,16.0,18.302
0.0,15400.0,39452.0,56834.0,DebtCon,Other,7.0,1.0,0.0,120.06,1.0,15.0,39.909
0.0,15400.0,50121.0,67755.0,DebtCon,Other,3.0,0.0,0.0,168.75,0.0,14.0,37.561
1.0,15500.0,57993.0,82248.0,DebtCon,Other,10.0,0.0,0.0,173.07,0.0,16.0,32.142
0.0,15500.0,56206.0,137388.0,DebtCon,Other,2.0,0.0,0.0,275.52,4.0,42.0,39.744
0.0,15500.0,158506.0,179499.0,DebtCon,ProfEx,8.0,,0.0,195.69,4.0,26.0,40.739
0.0,15500.0,59316.0,80837.0,DebtCon,Other,1.0,0.0,0.0,126.91,3.0,11.0,35.901
0.0,15500.0,127793.0,158580.0,DebtCon,Mgr,,0.0,0.0,229.35,0.0,19.0,39.51
0.0,15500.0,36650.0,62963.0,DebtCon,ProfEx,6.0,0.0,0.0,260.86,0.0,16.0,24.299
0.0,15500.0,74761.0,92729.0,DebtCon,ProfEx,9.0,0.0,1.0,339.09,,42.0,37.475
0.0,15500.0,25448.0,39188.0,,Office,3.0,0.0,0.0,215.59,0.0,16.0,38.975
0.0,15500.0,93730.0,106841.0,DebtCon,Sales,13.0,,1.0,132.82,0.0,18.0,33.293
0.0,15500.0,88929.0,115249.0,DebtCon,ProfEx,0.0,0.0,2.0,156.13,0.0,34.0,32.034
0.0,15500.0,79185.0,88693.0,DebtCon,Mgr,19.0,0.0,0.0,244.21,10.0,23.0,36.339
0.0,15500.0,98646.0,115669.0,DebtCon,Other,13.0,0.0,0.0,177.55,0.0,26.0,33.351
0.0,15500.0,71412.0,93723.0,DebtCon,Mgr,19.0,0.0,0.0,238.5,11.0,24.0,35.966
0.0,15500.0,97596.0,119326.0,DebtCon,Office,0.0,,3.0,254.71,1.0,30.0,40.987
0.0,15500.0,52051.0,88200.0,DebtCon,Office,30.0,0.0,0.0,211.07,0.0,22.0,
1.0,15500.0,48100.0,67000.0,DebtCon,Other,15.0,,,,,,
1.0,15500.0,26452.0,43900.0,DebtCon,Mgr,21.0,1.0,2.0,215.07,0.0,19.0,
1.0,15500.0,38900.0,60500.0,DebtCon,Other,8.0,7.0,4.0,95.9,2.0,53.0,
0.0,15500.0,28269.0,52822.0,HomeImp,Other,9.0,0.0,0.0,120.61,1.0,9.0,18.183
0.0,15500.0,25751.0,43531.0,,Office,0.0,0.0,0.0,213.36,0.0,16.0,37.795
0.0,15500.0,46846.0,70082.0,DebtCon,ProfEx,7.0,0.0,0.0,152.17,2.0,12.0,30.131
0.0,15500.0,46125.0,63276.0,DebtCon,Mgr,27.0,0.0,0.0,298.48,0.0,16.0,39.307
1.0,15500.0,54653.0,73117.0,DebtCon,Other,13.0,,,,,,29.542
0.0,15500.0,20800.0,173566.0,HomeImp,Self,6.0,0.0,0.0,292.03,0.0,26.0,25.563
1.0,15500.0,82054.0,104627.0,DebtCon,Sales,3.0,0.0,0.0,9.05,1.0,35.0,60.646
0.0,15500.0,116543.0,133986.0,DebtCon,,17.0,0.0,0.0,164.68,1.0,18.0,37.571
0.0,15500.0,17727.0,39746.0,,Office,1.0,0.0,0.0,204.1,0.0,16.0,40.66
0.0,15500.0,96426.0,122322.0,DebtCon,Office,12.0,0.0,0.0,226.28,0.0,12.0,40.868
0.0,15600.0,,66837.0,,,9.0,0.0,0.0,94.69,0.0,15.0,26.323
0.0,15600.0,83758.0,106992.0,HomeImp,ProfEx,3.0,0.0,0.0,127.67,1.0,24.0,39.015
0.0,15600.0,102572.0,112721.0,DebtCon,Office,3.0,0.0,1.0,271.27,0.0,33.0,29.634
0.0,15600.0,49151.0,62005.0,DebtCon,Other,4.0,0.0,0.0,185.65,0.0,14.0,36.021
0.0,15600.0,102881.0,117868.0,DebtCon,Other,11.0,0.0,0.0,287.44,2.0,19.0,31.76
0.0,15600.0,104458.0,137583.0,DebtCon,Other,1.0,0.0,0.0,280.79,0.0,46.0,41.235
0.0,15600.0,27599.0,47615.0,HomeImp,Other,10.0,0.0,0.0,90.33,1.0,12.0,29.675
0.0,15600.0,75701.0,106389.0,DebtCon,ProfEx,0.0,0.0,0.0,278.68,2.0,21.0,40.108
0.0,15600.0,62622.0,106824.0,HomeImp,ProfEx,9.0,0.0,0.0,261.02,0.0,11.0,34.979
0.0,15600.0,76724.0,96942.0,DebtCon,Other,0.0,1.0,0.0,157.41,1.0,18.0,34.24
